BUKRS,BELNR,GJAHR,BUZEI,BSCHL,HKONT,LIFNR,DMBTR,WRBTR,SHKZG,ZFBDT,AUGDT
1000,1900001104,2025,001,31,200000,100000,18044.94,18044.94,H,2024-12-19,
1000,1900001104,2025,002,40,410000,,18044.94,18044.94,S,2024-12-19,
2000,1900001105,2025,001,31,200000,100025,12919.47,12919.47,H,2024-09-30,2024-10-16
2000,1900001105,2025,002,40,440000,,12919.47,12919.47,S,2024-09-30,2024-10-16
2000,1900001106,2024,001,31,200000,100032,12416.81,12416.81,H,2025-12-31,2026-01-10
2000,1900001106,2024,002,40,440000,,12416.81,12416.81,S,2025-12-31,2026-01-10
1000,1900001107,2025,001,31,200000,100041,10809.95,10809.95,H,2024-03-12,2024-04-13
1000,1900001107,2025,002,40,430000,,10809.95,10809.95,S,2024-03-12,2024-04-13
1000,1900001108,2025,001,31,200000,100025,17563.9,17563.9,H,2025-05-02,
1000,1900001108,2025,002,40,460000,,17563.9,17563.9,S,2025-05-02,
2000,1900001109,2025,001,31,200000,100033,11312.22,11312.22,H,2025-08-22,2025-09-21
2000,1900001109,2025,002,40,400000,,11312.22,11312.22,S,2025-08-22,2025-09-21
1000,1900001110,2025,001,31,200000,100045,4618.55,4618.55,H,2025-11-23,
1000,1900001110,2025,002,40,400000,,4618.55,4618.55,S,2025-11-23,
2000,1900001111,2025,001,31,200000,100054,5127.63,5127.63,H,2025-01-13,2025-03-15
2000,1900001111,2025,002,40,410000,,5127.63,5127.63,S,2025-01-13,2025-03-15
2000,1900001112,2024,001,31,200000,100009,12034.1,12034.1,H,2024-05-07,2024-06-19
2000,1900001112,2024,002,40,410000,,12034.1,12034.1,S,2024-05-07,2024-06-19
3000,1900001113,2025,001,31,200000,100044,14273.81,14273.81,H,2025-07-02,2025-08-25
3000,1900001113,2025,002,40,440000,,14273.81,14273.81,S,2025-07-02,2025-08-25
3000,1900001114,2024,001,31,200000,100000,24204.44,24204.44,H,2024-11-01,
3000,1900001114,2024,002,40,430000,,24204.44,24204.44,S,2024-11-01,
1000,1900001115,2025,001,31,200000,100022,24232.48,24232.48,H,2024-11-23,2025-01-02
1000,1900001115,2025,002,40,450000,,24232.48,24232.48,S,2024-11-23,2025-01-02
3000,1900001116,2024,001,31,200000,100030,986.84,986.84,H,2024-05-02,2024-06-16
3000,1900001116,2024,002,40,410000,,986.84,986.84,S,2024-05-02,2024-06-16
1000,1900001117,2024,001,31,200000,100000,19786.39,19786.39,H,2025-12-20,2026-01-07
1000,1900001117,2024,002,40,480000,,19786.39,19786.39,S,2025-12-20,2026-01-07
2000,1900001118,2025,001,31,200000,100037,21959.71,21959.71,H,2025-08-18,2025-09-22
2000,1900001118,2025,002,40,400000,,21959.71,21959.71,S,2025-08-18,2025-09-22
1000,1900001119,2024,001,31,200000,100050,20299.15,20299.15,H,2024-10-15,
1000,1900001119,2024,002,40,430000,,20299.15,20299.15,S,2024-10-15,
2000,1900001120,2025,001,31,200000,100058,2770.39,2770.39,H,2025-10-09,2025-10-14
2000,1900001120,2025,002,40,420000,,2770.39,2770.39,S,2025-10-09,2025-10-14
1000,1900001121,2024,001,31,200000,100046,4008.28,4008.28,H,2026-01-05,
1000,1900001121,2024,002,40,400000,,4008.28,4008.28,S,2026-01-05,
2000,1900001122,2025,001,31,200000,100001,22939.29,22939.29,H,2024-09-12,2024-11-10
2000,1900001122,2025,002,40,480000,,22939.29,22939.29,S,2024-09-12,2024-11-10
2000,1900001123,2024,001,31,200000,100018,3990.23,3990.23,H,2025-05-31,
2000,1900001123,2024,002,40,420000,,3990.23,3990.23,S,2025-05-31,
2000,1900001124,2024,001,31,200000,100059,10577.93,10577.93,H,2025-06-06,2025-08-02
2000,1900001124,2024,002,40,480000,,10577.93,10577.93,S,2025-06-06,2025-08-02
3000,1900001125,2024,001,31,200000,100036,13341.91,13341.91,H,2025-05-13,2025-06-05
3000,1900001125,2024,002,40,430000,,13341.91,13341.91,S,2025-05-13,2025-06-05
3000,1900001126,2025,001,31,200000,100048,11617.77,11617.77,H,2024-02-18,
3000,1900001126,2025,002,40,480000,,11617.77,11617.77,S,2024-02-18,
2000,1900001127,2024,001,31,200000,100059,15846.44,15846.44,H,2025-05-26,2025-06-12
2000,1900001127,2024,002,40,480000,,15846.44,15846.44,S,2025-05-26,2025-06-12
2000,1900001128,2025,001,31,200000,100059,278.89,278.89,H,2024-05-21,2024-07-17
2000,1900001128,2025,002,40,430000,,278.89,278.89,S,2024-05-21,2024-07-17
1000,1900001129,2024,001,31,200000,100005,12736.06,12736.06,H,2025-12-04,2026-02-01
1000,1900001129,2024,002,40,480000,,12736.06,12736.06,S,2025-12-04,2026-02-01
1000,1900001130,2025,001,31,200000,100050,9584.36,9584.36,H,2024-01-12,2024-03-08
1000,1900001130,2025,002,40,480000,,9584.36,9584.36,S,2024-01-12,2024-03-08
2000,1900001131,2025,001,31,200000,100048,12261.32,12261.32,H,2024-03-06,
2000,1900001131,2025,002,40,420000,,12261.32,12261.32,S,2024-03-06,
3000,1900001132,2024,001,31,200000,100043,9560.33,9560.33,H,2025-11-21,2025-11-28
3000,1900001132,2024,002,40,460000,,9560.33,9560.33,S,2025-11-21,2025-11-28
2000,1900001133,2025,001,31,200000,100019,15000.21,15000.21,H,2025-11-27,
2000,1900001133,2025,002,40,440000,,15000.21,15000.21,S,2025-11-27,
1000,1900001134,2025,001,31,200000,100046,24836.42,24836.42,H,2025-09-19,2025-10-21
1000,1900001134,2025,002,40,410000,,24836.42,24836.42,S,2025-09-19,2025-10-21
2000,1900001135,2025,001,31,200000,100030,6757.21,6757.21,H,2025-06-28,2025-08-16
2000,1900001135,2025,002,40,440000,,6757.21,6757.21,S,2025-06-28,2025-08-16
2000,1900001136,2025,001,31,200000,100000,14423.18,14423.18,H,2025-04-15,2025-05-24
2000,1900001136,2025,002,40,480000,,14423.18,14423.18,S,2025-04-15,2025-05-24
2000,1900001137,2024,001,31,200000,100016,13571.82,13571.82,H,2025-03-04,2025-05-06
2000,1900001137,2024,002,40,420000,,13571.82,13571.82,S,2025-03-04,2025-05-06
2000,1900001138,2024,001,31,200000,100028,1942.06,1942.06,H,2024-04-13,2024-04-21
2000,1900001138,2024,002,40,460000,,1942.06,1942.06,S,2024-04-13,2024-04-21
2000,1900001139,2024,001,31,200000,100041,1591.59,1591.59,H,2025-03-02,2025-05-06
2000,1900001139,2024,002,40,440000,,1591.59,1591.59,S,2025-03-02,2025-05-06
2000,1900001140,2025,001,31,200000,100048,18175.02,18175.02,H,2025-06-30,
2000,1900001140,2025,002,40,430000,,18175.02,18175.02,S,2025-06-30,
1000,1900001141,2025,001,31,200000,100020,17709.76,17709.76,H,2025-10-21,2025-12-21
1000,1900001141,2025,002,40,410000,,17709.76,17709.76,S,2025-10-21,2025-12-21
1000,1900001142,2024,001,31,200000,100018,12512.99,12512.99,H,2025-06-26,
1000,1900001142,2024,002,40,410000,,12512.99,12512.99,S,2025-06-26,
2000,1900001143,2025,001,31,200000,100034,13604.71,13604.71,H,2024-11-26,2024-12-31
2000,1900001143,2025,002,40,470000,,13604.71,13604.71,S,2024-11-26,2024-12-31
3000,1900001144,2025,001,31,200000,100037,24332.19,24332.19,H,2024-10-18,
3000,1900001144,2025,002,40,470000,,24332.19,24332.19,S,2024-10-18,
1000,1900001145,2024,001,31,200000,100053,12115.75,12115.75,H,2024-05-22,2024-06-28
1000,1900001145,2024,002,40,430000,,12115.75,12115.75,S,2024-05-22,2024-06-28
3000,1900001146,2025,001,31,200000,100047,4144.44,4144.44,H,2025-05-27,
3000,1900001146,2025,002,40,400000,,4144.44,4144.44,S,2025-05-27,
2000,1900001147,2025,001,31,200000,100047,10330.86,10330.86,H,2025-09-26,
2000,1900001147,2025,002,40,480000,,10330.86,10330.86,S,2025-09-26,
2000,1900001148,2025,001,31,200000,100057,7001.2,7001.2,H,2025-03-31,2025-05-07
2000,1900001148,2025,002,40,400000,,7001.2,7001.2,S,2025-03-31,2025-05-07
3000,1900001149,2024,001,31,200000,100005,7498.7,7498.7,H,2025-03-31,2025-04-22
3000,1900001149,2024,002,40,410000,,7498.7,7498.7,S,2025-03-31,2025-04-22
2000,1900001150,2025,001,31,200000,100046,16622.66,16622.66,H,2025-05-16,2025-07-03
2000,1900001150,2025,002,40,420000,,16622.66,16622.66,S,2025-05-16,2025-07-03
1000,1900001151,2025,001,31,200000,100026,3912.29,3912.29,H,2025-11-12,
1000,1900001151,2025,002,40,460000,,3912.29,3912.29,S,2025-11-12,
1000,1900001152,2024,001,31,200000,100054,14399.33,14399.33,H,2025-09-17,
1000,1900001152,2024,002,40,470000,,14399.33,14399.33,S,2025-09-17,
2000,1900001153,2024,001,31,200000,100037,15474.12,15474.12,H,2025-03-09,
2000,1900001153,2024,002,40,400000,,15474.12,15474.12,S,2025-03-09,
3000,1900001154,2024,001,31,200000,100000,5846.08,5846.08,H,2024-09-23,
3000,1900001154,2024,002,40,430000,,5846.08,5846.08,S,2024-09-23,
1000,1900001155,2024,001,31,200000,100049,5622.05,5622.05,H,2025-07-08,
1000,1900001155,2024,002,40,420000,,5622.05,5622.05,S,2025-07-08,
1000,1900001156,2024,001,31,200000,100023,18815.48,18815.48,H,2025-07-08,2025-07-30
1000,1900001156,2024,002,40,420000,,18815.48,18815.48,S,2025-07-08,2025-07-30
1000,1900001157,2025,001,31,200000,100055,16299.75,16299.75,H,2024-09-18,2024-10-16
1000,1900001157,2025,002,40,460000,,16299.75,16299.75,S,2024-09-18,2024-10-16
2000,1900001158,2024,001,31,200000,100016,5821.05,5821.05,H,2024-03-29,2024-06-05
2000,1900001158,2024,002,40,440000,,5821.05,5821.05,S,2024-03-29,2024-06-05
3000,1900001159,2025,001,31,200000,100035,5179.13,5179.13,H,2025-07-28,2025-08-12
3000,1900001159,2025,002,40,440000,,5179.13,5179.13,S,2025-07-28,2025-08-12
3000,1900001160,2025,001,31,200000,100009,3812.33,3812.33,H,2024-06-16,
3000,1900001160,2025,002,40,450000,,3812.33,3812.33,S,2024-06-16,
2000,1900001161,2025,001,31,200000,100025,18297.68,18297.68,H,2024-02-02,
2000,1900001161,2025,002,40,460000,,18297.68,18297.68,S,2024-02-02,
2000,1900001162,2025,001,31,200000,100038,20733.31,20733.31,H,2025-02-08,2025-04-09
2000,1900001162,2025,002,40,410000,,20733.31,20733.31,S,2025-02-08,2025-04-09
1000,1900001163,2025,001,31,200000,100022,22695.45,22695.45,H,2024-02-11,
1000,1900001163,2025,002,40,400000,,22695.45,22695.45,S,2024-02-11,
1000,1900001164,2024,001,31,200000,100058,20896.37,20896.37,H,2025-02-07,2025-03-25
1000,1900001164,2024,002,40,440000,,20896.37,20896.37,S,2025-02-07,2025-03-25
1000,1900001165,2025,001,31,200000,100057,1556.03,1556.03,H,2024-09-11,2024-10-20
1000,1900001165,2025,002,40,460000,,1556.03,1556.03,S,2024-09-11,2024-10-20
1000,1900001166,2025,001,31,200000,100034,7593.27,7593.27,H,2025-05-22,2025-06-16
1000,1900001166,2025,002,40,400000,,7593.27,7593.27,S,2025-05-22,2025-06-16
3000,1900001167,2025,001,31,200000,100008,3437.24,3437.24,H,2024-07-09,2024-09-16
3000,1900001167,2025,002,40,470000,,3437.24,3437.24,S,2024-07-09,2024-09-16
1000,1900001168,2025,001,31,200000,100006,12577.06,12577.06,H,2024-07-21,2024-08-15
1000,1900001168,2025,002,40,410000,,12577.06,12577.06,S,2024-07-21,2024-08-15
2000,1900001169,2025,001,31,200000,100029,14324.85,14324.85,H,2025-01-20,
2000,1900001169,2025,002,40,470000,,14324.85,14324.85,S,2025-01-20,
3000,1900001170,2025,001,31,200000,100053,10219.61,10219.61,H,2025-12-01,2025-12-21
3000,1900001170,2025,002,40,470000,,10219.61,10219.61,S,2025-12-01,2025-12-21
3000,1900001171,2024,001,31,200000,100040,16055.39,16055.39,H,2024-09-15,2024-09-22
3000,1900001171,2024,002,40,460000,,16055.39,16055.39,S,2024-09-15,2024-09-22
2000,1900001172,2024,001,31,200000,100021,22722.26,22722.26,H,2025-04-17,
2000,1900001172,2024,002,40,440000,,22722.26,22722.26,S,2025-04-17,
3000,1900001173,2025,001,31,200000,100009,10464.66,10464.66,H,2024-11-14,
3000,1900001173,2025,002,40,460000,,10464.66,10464.66,S,2024-11-14,
1000,1900001174,2025,001,31,200000,100045,21214.7,21214.7,H,2024-12-30,2025-02-09
1000,1900001174,2025,002,40,470000,,21214.7,21214.7,S,2024-12-30,2025-02-09
1000,1900001175,2024,001,31,200000,100001,2226.0,2226.0,H,2024-09-26,2024-10-21
1000,1900001175,2024,002,40,480000,,2226.0,2226.0,S,2024-09-26,2024-10-21
2000,1900001176,2025,001,31,200000,100023,17982.81,17982.81,H,2024-12-27,2025-03-05
2000,1900001176,2025,002,40,450000,,17982.81,17982.81,S,2024-12-27,2025-03-05
2000,1900001177,2025,001,31,200000,100027,23091.36,23091.36,H,2025-07-31,2025-08-28
2000,1900001177,2025,002,40,400000,,23091.36,23091.36,S,2025-07-31,2025-08-28
1000,1900001178,2025,001,31,200000,100058,22063.77,22063.77,H,2025-11-22,
1000,1900001178,2025,002,40,480000,,22063.77,22063.77,S,2025-11-22,
2000,1900001179,2025,001,31,200000,100003,1433.4,1433.4,H,2024-06-18,2024-08-13
2000,1900001179,2025,002,40,440000,,1433.4,1433.4,S,2024-06-18,2024-08-13
3000,1900001180,2024,001,31,200000,100042,15754.02,15754.02,H,2025-11-06,2026-01-13
3000,1900001180,2024,002,40,470000,,15754.02,15754.02,S,2025-11-06,2026-01-13
1000,1900001181,2024,001,31,200000,100004,5836.13,5836.13,H,2025-10-22,2025-11-14
1000,1900001181,2024,002,40,440000,,5836.13,5836.13,S,2025-10-22,2025-11-14
3000,1900001182,2025,001,31,200000,100015,23727.76,23727.76,H,2025-06-24,2025-08-04
3000,1900001182,2025,002,40,400000,,23727.76,23727.76,S,2025-06-24,2025-08-04
1000,1900001183,2025,001,31,200000,100054,3411.07,3411.07,H,2025-05-01,2025-06-25
1000,1900001183,2025,002,40,440000,,3411.07,3411.07,S,2025-05-01,2025-06-25
1000,1900001184,2025,001,31,200000,100021,20175.67,20175.67,H,2024-06-07,
1000,1900001184,2025,002,40,440000,,20175.67,20175.67,S,2024-06-07,
3000,1900001185,2025,001,31,200000,100045,11376.92,11376.92,H,2024-01-14,2024-01-28
3000,1900001185,2025,002,40,400000,,11376.92,11376.92,S,2024-01-14,2024-01-28
3000,1900001186,2025,001,31,200000,100033,7431.06,7431.06,H,2025-04-01,2025-06-10
3000,1900001186,2025,002,40,420000,,7431.06,7431.06,S,2025-04-01,2025-06-10
2000,1900001187,2025,001,31,200000,100050,15974.16,15974.16,H,2024-03-11,
2000,1900001187,2025,002,40,420000,,15974.16,15974.16,S,2024-03-11,
3000,1900001188,2024,001,31,200000,100038,8846.61,8846.61,H,2025-01-03,2025-01-14
3000,1900001188,2024,002,40,420000,,8846.61,8846.61,S,2025-01-03,2025-01-14
3000,1900001189,2025,001,31,200000,100055,8691.21,8691.21,H,2024-03-14,2024-03-30
3000,1900001189,2025,002,40,450000,,8691.21,8691.21,S,2024-03-14,2024-03-30
3000,1900001190,2025,001,31,200000,100034,6673.85,6673.85,H,2025-06-30,
3000,1900001190,2025,002,40,450000,,6673.85,6673.85,S,2025-06-30,
3000,1900001191,2024,001,31,200000,100042,3855.2,3855.2,H,2024-05-04,2024-06-14
3000,1900001191,2024,002,40,430000,,3855.2,3855.2,S,2024-05-04,2024-06-14
2000,1900001192,2024,001,31,200000,100030,21755.33,21755.33,H,2024-03-03,2024-05-12
2000,1900001192,2024,002,40,400000,,21755.33,21755.33,S,2024-03-03,2024-05-12
2000,1900001193,2025,001,31,200000,100001,23511.74,23511.74,H,2024-08-09,
2000,1900001193,2025,002,40,450000,,23511.74,23511.74,S,2024-08-09,
3000,1900001194,2025,001,31,200000,100036,23337.33,23337.33,H,2024-09-03,2024-10-12
3000,1900001194,2025,002,40,450000,,23337.33,23337.33,S,2024-09-03,2024-10-12
2000,1900001195,2024,001,31,200000,100002,24921.02,24921.02,H,2025-04-29,2025-05-19
2000,1900001195,2024,002,40,420000,,24921.02,24921.02,S,2025-04-29,2025-05-19
1000,1900001196,2024,001,31,200000,100017,19894.87,19894.87,H,2025-10-14,
1000,1900001196,2024,002,40,440000,,19894.87,19894.87,S,2025-10-14,
1000,1900001197,2024,001,31,200000,100020,2152.47,2152.47,H,2025-11-10,
1000,1900001197,2024,002,40,470000,,2152.47,2152.47,S,2025-11-10,
3000,1900001198,2025,001,31,200000,100010,19226.93,19226.93,H,2025-08-21,2025-10-23
3000,1900001198,2025,002,40,400000,,19226.93,19226.93,S,2025-08-21,2025-10-23
1000,1900001199,2024,001,31,200000,100037,823.43,823.43,H,2024-02-01,2024-02-08
1000,1900001199,2024,002,40,460000,,823.43,823.43,S,2024-02-01,2024-02-08
1000,1900001200,2024,001,31,200000,100056,4800.46,4800.46,H,2025-11-16,2025-12-23
1000,1900001200,2024,002,40,430000,,4800.46,4800.46,S,2025-11-16,2025-12-23
1000,1900001201,2024,001,31,200000,100034,282.25,282.25,H,2025-04-09,2025-04-20
1000,1900001201,2024,002,40,440000,,282.25,282.25,S,2025-04-09,2025-04-20
1000,1900001202,2024,001,31,200000,100046,15613.49,15613.49,H,2025-05-11,2025-06-15
1000,1900001202,2024,002,40,470000,,15613.49,15613.49,S,2025-05-11,2025-06-15
2000,1900001203,2025,001,31,200000,100001,16656.29,16656.29,H,2025-05-28,
2000,1900001203,2025,002,40,430000,,16656.29,16656.29,S,2025-05-28,
1000,1900001204,2025,001,31,200000,100047,9842.32,9842.32,H,2025-03-22,2025-05-04
1000,1900001204,2025,002,40,450000,,9842.32,9842.32,S,2025-03-22,2025-05-04
2000,1900001205,2024,001,31,200000,100009,13724.61,13724.61,H,2025-11-30,
2000,1900001205,2024,002,40,480000,,13724.61,13724.61,S,2025-11-30,
2000,1900001206,2024,001,31,200000,100025,13277.24,13277.24,H,2025-08-06,2025-08-29
2000,1900001206,2024,002,40,400000,,13277.24,13277.24,S,2025-08-06,2025-08-29
1000,1900001207,2024,001,31,200000,100046,8028.85,8028.85,H,2024-12-26,2025-02-09
1000,1900001207,2024,002,40,420000,,8028.85,8028.85,S,2024-12-26,2025-02-09
1000,1900001208,2025,001,31,200000,100038,20813.13,20813.13,H,2025-04-06,2025-04-23
1000,1900001208,2025,002,40,450000,,20813.13,20813.13,S,2025-04-06,2025-04-23
3000,1900001209,2024,001,31,200000,100053,24037.38,24037.38,H,2024-08-18,
3000,1900001209,2024,002,40,470000,,24037.38,24037.38,S,2024-08-18,
1000,1900001210,2025,001,31,200000,100047,19865.88,19865.88,H,2024-08-21,
1000,1900001210,2025,002,40,440000,,19865.88,19865.88,S,2024-08-21,
3000,1900001211,2024,001,31,200000,100007,15483.27,15483.27,H,2025-01-27,2025-02-13
3000,1900001211,2024,002,40,470000,,15483.27,15483.27,S,2025-01-27,2025-02-13
1000,1900001212,2024,001,31,200000,100055,2991.48,2991.48,H,2024-02-22,
1000,1900001212,2024,002,40,400000,,2991.48,2991.48,S,2024-02-22,
1000,1900001213,2024,001,31,200000,100038,10718.94,10718.94,H,2025-05-29,2025-07-18
1000,1900001213,2024,002,40,480000,,10718.94,10718.94,S,2025-05-29,2025-07-18
2000,1900001214,2025,001,31,200000,100014,19257.56,19257.56,H,2025-04-20,2025-05-11
2000,1900001214,2025,002,40,450000,,19257.56,19257.56,S,2025-04-20,2025-05-11
3000,1900001215,2025,001,31,200000,100029,21889.76,21889.76,H,2025-10-29,2025-11-27
3000,1900001215,2025,002,40,410000,,21889.76,21889.76,S,2025-10-29,2025-11-27
2000,1900001216,2025,001,31,200000,100009,22200.64,22200.64,H,2024-12-05,2025-01-28
2000,1900001216,2025,002,40,430000,,22200.64,22200.64,S,2024-12-05,2025-01-28
3000,1900001217,2025,001,31,200000,100011,14473.53,14473.53,H,2025-04-28,2025-05-24
3000,1900001217,2025,002,40,470000,,14473.53,14473.53,S,2025-04-28,2025-05-24
2000,1900001218,2025,001,31,200000,100055,4638.85,4638.85,H,2025-01-30,2025-04-05
2000,1900001218,2025,002,40,450000,,4638.85,4638.85,S,2025-01-30,2025-04-05
1000,1900001219,2024,001,31,200000,100029,16774.68,16774.68,H,2024-12-23,2025-01-23
1000,1900001219,2024,002,40,480000,,16774.68,16774.68,S,2024-12-23,2025-01-23
2000,1900001220,2024,001,31,200000,100049,11222.93,11222.93,H,2025-11-03,2025-12-02
2000,1900001220,2024,002,40,410000,,11222.93,11222.93,S,2025-11-03,2025-12-02
3000,1900001221,2025,001,31,200000,100009,16422.66,16422.66,H,2024-11-04,
3000,1900001221,2025,002,40,410000,,16422.66,16422.66,S,2024-11-04,
1000,1900001222,2025,001,31,200000,100006,6900.12,6900.12,H,2025-01-24,2025-03-19
1000,1900001222,2025,002,40,420000,,6900.12,6900.12,S,2025-01-24,2025-03-19
1000,1900001223,2024,001,31,200000,100025,7093.25,7093.25,H,2024-07-30,2024-08-22
1000,1900001223,2024,002,40,470000,,7093.25,7093.25,S,2024-07-30,2024-08-22
1000,1900001224,2025,001,31,200000,100007,11371.58,11371.58,H,2024-03-19,2024-05-15
1000,1900001224,2025,002,40,480000,,11371.58,11371.58,S,2024-03-19,2024-05-15
3000,1900001225,2024,001,31,200000,100046,8148.25,8148.25,H,2025-03-31,
3000,1900001225,2024,002,40,480000,,8148.25,8148.25,S,2025-03-31,
2000,1900001226,2024,001,31,200000,100032,19799.63,19799.63,H,2025-10-23,2025-11-08
2000,1900001226,2024,002,40,480000,,19799.63,19799.63,S,2025-10-23,2025-11-08
3000,1900001227,2024,001,31,200000,100040,9007.18,9007.18,H,2024-01-23,
3000,1900001227,2024,002,40,440000,,9007.18,9007.18,S,2024-01-23,
3000,1900001228,2025,001,31,200000,100028,23791.36,23791.36,H,2025-03-03,
3000,1900001228,2025,002,40,460000,,23791.36,23791.36,S,2025-03-03,
1000,1900001229,2024,001,31,200000,100046,9535.66,9535.66,H,2025-04-20,
1000,1900001229,2024,002,40,410000,,9535.66,9535.66,S,2025-04-20,
1000,1900001230,2024,001,31,200000,100009,6948.35,6948.35,H,2024-10-04,
1000,1900001230,2024,002,40,410000,,6948.35,6948.35,S,2024-10-04,
3000,1900001231,2025,001,31,200000,100056,9426.58,9426.58,H,2025-02-10,2025-03-25
3000,1900001231,2025,002,40,470000,,9426.58,9426.58,S,2025-02-10,2025-03-25
1000,1900001232,2024,001,31,200000,100016,9196.29,9196.29,H,2025-10-22,2025-11-20
1000,1900001232,2024,002,40,420000,,9196.29,9196.29,S,2025-10-22,2025-11-20
1000,1900001233,2025,001,31,200000,100009,2273.01,2273.01,H,2025-05-08,
1000,1900001233,2025,002,40,400000,,2273.01,2273.01,S,2025-05-08,
1000,1900001234,2025,001,31,200000,100047,19848.37,19848.37,H,2025-09-21,2025-10-15
1000,1900001234,2025,002,40,430000,,19848.37,19848.37,S,2025-09-21,2025-10-15
3000,1900001235,2024,001,31,200000,100041,19066.77,19066.77,H,2024-11-03,
3000,1900001235,2024,002,40,440000,,19066.77,19066.77,S,2024-11-03,
2000,1900001236,2024,001,31,200000,100039,20978.86,20978.86,H,2024-01-27,2024-03-14
2000,1900001236,2024,002,40,430000,,20978.86,20978.86,S,2024-01-27,2024-03-14
2000,1900001237,2025,001,31,200000,100045,20941.74,20941.74,H,2025-04-19,2025-06-04
2000,1900001237,2025,002,40,430000,,20941.74,20941.74,S,2025-04-19,2025-06-04
2000,1900001238,2025,001,31,200000,100033,13670.67,13670.67,H,2024-10-31,
2000,1900001238,2025,002,40,470000,,13670.67,13670.67,S,2024-10-31,
1000,1900001239,2025,001,31,200000,100003,3893.54,3893.54,H,2025-10-15,
1000,1900001239,2025,002,40,460000,,3893.54,3893.54,S,2025-10-15,
