MBLNR,MJAHR,ZEILE,BWART,MATNR,MENGE,MEINS,WERKS,LIFNR,EBELN,EBELP
5000001266,2025,0002,102,FUEL-2001,111.67,L,1010,100051,4500090283,00010
5000001266,2025,0003,261,FUEL-2001,63.83,L,1010,100051,4500090283,00010
5000001267,2024,0001,261,SPARE-5002,125.58,EA,1010,100010,4500090842,00010
5000001267,2024,0002,101,SPARE-5002,31.9,EA,1020,100010,4500090842,00010
5000001268,2024,0001,261,SERV-6002,150.05,EA,1020,100023,4500091601,00020
5000001268,2024,0002,261,SERV-6002,163.82,EA,1010,100023,4500091601,00020
5000001269,2025,0001,101,OFFC-4001,52.2,EA,2010,100025,4500091770,00010
5000001269,2025,0002,261,OFFC-4001,79.38,EA,1020,100025,4500091770,00010
5000001269,2025,0003,102,OFFC-4001,172.19,EA,2010,100025,4500091770,00010
5000001270,2025,0001,102,SERV-6001,135.47,HR,2010,100020,4500090306,00020
5000001270,2025,0002,261,SERV-6001,38.42,HR,1020,100020,4500090306,00020
5000001271,2025,0001,261,SERV-6001,44.86,HR,1020,100021,4500090279,00020
5000001272,2025,0001,101,SERV-6002,57.27,EA,2010,100047,4500091270,00020
5000001272,2025,0002,102,SERV-6002,46.51,EA,1010,100047,4500091270,00020
5000001272,2025,0003,102,SERV-6002,128.95,EA,1020,100047,4500091270,00020
5000001273,2025,0001,102,IT-3002,146.64,EA,1010,100013,4500091522,00040
5000001273,2025,0002,101,IT-3002,153.72,EA,1020,100013,4500091522,00040
5000001274,2025,0001,261,MRO-1001,196.04,EA,1020,100038,4500091300,00010
5000001275,2024,0001,102,MRO-1001,6.47,EA,2010,100035,4500090188,00040
5000001275,2024,0002,101,MRO-1001,94.73,EA,2010,100035,4500090188,00040
5000001276,2025,0001,102,OFFC-4001,150.05,EA,1020,100000,4500090507,00020
5000001277,2024,0001,102,OFFC-4001,120.11,EA,2010,100030,4500090730,00010
5000001278,2025,0001,101,SERV-6002,164.93,EA,2010,100034,4500090435,00010
5000001279,2025,0001,102,IT-3002,159.23,EA,1010,100023,4500091397,00030
5000001279,2025,0002,101,IT-3002,95.57,EA,1020,100023,4500091397,00030
5000001280,2024,0001,261,MRO-1001,85.32,EA,1020,100036,4500091279,00010
5000001281,2025,0001,102,MRO-1002,176.67,EA,1020,100006,4500090984,00010
5000001281,2025,0002,101,MRO-1002,165.23,EA,1020,100006,4500090984,00010
5000001281,2025,0003,102,MRO-1002,178.28,EA,1020,100006,4500090984,00010
5000001282,2025,0001,101,SERV-6001,69.12,HR,1020,100023,4500091137,00010
5000001282,2025,0002,261,SERV-6001,90.95,HR,2010,100023,4500091137,00010
5000001282,2025,0003,102,SERV-6001,128.99,HR,2010,100023,4500091137,00010
5000001283,2024,0001,261,SERV-6002,5.25,EA,2010,100014,4500090258,00030
5000001284,2025,0001,261,FUEL-2001,179.12,L,1020,100055,4500090728,00010
5000001285,2025,0001,102,SPARE-5001,79.26,EA,1020,100047,4500090920,00010
5000001285,2025,0002,261,SPARE-5001,139.18,EA,1020,100047,4500090920,00010
5000001285,2025,0003,261,SPARE-5001,181.58,EA,1020,100047,4500090920,00010
5000001286,2024,0001,101,SPARE-5002,53.98,EA,2010,100034,4500091632,00030
5000001286,2024,0002,102,SPARE-5002,22.44,EA,2010,100034,4500091632,00030
5000001287,2025,0001,102,SPARE-5002,23.58,EA,1020,100017,4500091877,00010
5000001287,2025,0002,102,SPARE-5002,84.42,EA,1010,100017,4500091877,00010
5000001287,2025,0003,102,SPARE-5002,164.39,EA,1010,100017,4500091877,00010
5000001288,2024,0001,101,SPARE-5001,177.39,EA,1010,100046,4500091346,00020
5000001288,2024,0002,102,SPARE-5001,123.37,EA,2010,100046,4500091346,00020
5000001288,2024,0003,102,SPARE-5001,184.77,EA,1010,100046,4500091346,00020
5000001289,2025,0001,101,IT-3001,162.12,EA,1010,100000,4500091487,00030
5000001290,2025,0001,261,OFFC-4001,83.2,EA,2010,100000,4500091240,00010
5000001291,2024,0001,101,FUEL-2001,9.89,L,1020,100019,4500090561,00010
5000001292,2025,0001,102,FUEL-2001,25.0,L,1020,100032,4500091825,00020
5000001292,2025,0002,102,FUEL-2001,117.39,L,2010,100032,4500091825,00020
5000001293,2025,0001,101,IT-3001,124.11,EA,2010,100012,4500090978,00010
5000001294,2025,0001,102,OFFC-4001,59.24,EA,1020,100057,4500090679,00010
5000001294,2025,0002,102,OFFC-4001,77.94,EA,1020,100057,4500090679,00010
5000001294,2025,0003,261,OFFC-4001,22.39,EA,1010,100057,4500090679,00010
5000001295,2024,0001,101,SERV-6001,110.18,HR,1010,100000,4500090003,00030
5000001295,2024,0002,101,SERV-6001,7.28,HR,1020,100000,4500090003,00030
5000001296,2024,0001,102,SPARE-5002,124.09,EA,1010,100007,4500091222,00040
5000001296,2024,0002,101,SPARE-5002,172.6,EA,2010,100007,4500091222,00040
5000001296,2024,0003,101,SPARE-5002,4.67,EA,1020,100007,4500091222,00040
5000001297,2025,0001,102,MRO-1002,61.85,EA,1010,100008,4500091133,00010
5000001297,2025,0002,102,MRO-1002,55.16,EA,2010,100008,4500091133,00010
5000001297,2025,0003,101,MRO-1002,17.51,EA,2010,100008,4500091133,00010
5000001298,2024,0001,261,IT-3001,76.33,EA,2010,100027,4500090007,00020
5000001299,2024,0001,101,FUEL-2001,56.84,L,2010,100032,4500091802,00010
5000001299,2024,0002,102,FUEL-2001,84.13,L,1020,100032,4500091802,00010
5000001300,2025,0001,261,OFFC-4001,78.17,EA,1010,100046,4500090088,00040
5000001300,2025,0002,101,OFFC-4001,191.17,EA,1020,100046,4500090088,00040
5000001301,2024,0001,261,MRO-1001,69.25,EA,1010,100051,4500090346,00030
5000001301,2024,0002,102,MRO-1001,161.5,EA,2010,100051,4500090346,00030
5000001302,2025,0001,261,IT-3002,83.61,EA,2010,100012,4500091991,00020
5000001302,2025,0002,261,IT-3002,21.25,EA,1010,100012,4500091991,00020
5000001303,2025,0001,101,MRO-1001,191.92,EA,1010,100031,4500091378,00030
5000001304,2024,0001,101,SERV-6001,48.28,HR,1010,100055,4500091782,00030
5000001305,2024,0001,261,MRO-1001,115.15,EA,1020,100041,4500091186,00040
5000001306,2024,0001,102,OFFC-4001,79.91,EA,2010,100004,4500091807,00010
5000001306,2024,0002,261,OFFC-4001,29.94,EA,2010,100004,4500091807,00010
5000001306,2024,0003,102,OFFC-4001,61.1,EA,2010,100004,4500091807,00010
5000001307,2025,0001,102,IT-3001,57.74,EA,1010,100057,4500091534,00010
5000001307,2025,0002,261,IT-3001,194.24,EA,1020,100057,4500091534,00010
5000001308,2024,0001,102,OFFC-4001,37.98,EA,1010,100038,4500091229,00020
5000001308,2024,0002,101,OFFC-4001,197.58,EA,1010,100038,4500091229,00020
5000001308,2024,0003,261,OFFC-4001,187.26,EA,2010,100038,4500091229,00020
5000001309,2024,0001,101,MRO-1002,8.93,EA,1010,100010,4500091219,00030
5000001309,2024,0002,101,MRO-1002,160.78,EA,1020,100010,4500091219,00030
5000001310,2025,0001,102,SERV-6002,30.86,EA,2010,100042,4500091109,00030
5000001310,2025,0002,102,SERV-6002,136.05,EA,2010,100042,4500091109,00030
5000001310,2025,0003,102,SERV-6002,132.1,EA,2010,100042,4500091109,00030
5000001311,2025,0001,101,OFFC-4001,120.94,EA,1020,100029,4500090368,00020
5000001311,2025,0002,102,OFFC-4001,125.71,EA,1010,100029,4500090368,00020
5000001311,2025,0003,102,OFFC-4001,133.42,EA,1020,100029,4500090368,00020
5000001312,2025,0001,102,SERV-6001,26.69,HR,1010,100000,4500090602,00030
5000001313,2025,0001,101,IT-3001,96.15,EA,1010,100034,4500090282,00030
5000001313,2025,0002,101,IT-3001,153.23,EA,1020,100034,4500090282,00030
5000001314,2024,0001,101,SPARE-5002,55.65,EA,1010,100005,4500091285,00020
5000001315,2024,0001,101,MRO-1001,192.18,EA,2010,100020,4500091671,00030
5000001315,2024,0002,102,MRO-1001,25.85,EA,1010,100020,4500091671,00030
5000001315,2024,0003,261,MRO-1001,113.83,EA,2010,100020,4500091671,00030
5000001316,2025,0001,102,IT-3002,117.48,EA,2010,100036,4500091974,00030
5000001317,2024,0001,261,MRO-1001,80.59,EA,1010,100008,4500090872,00020
5000001317,2024,0002,102,MRO-1001,115.16,EA,1010,100008,4500090872,00020
5000001317,2024,0003,261,MRO-1001,26.46,EA,1010,100008,4500090872,00020
5000001318,2024,0001,102,OFFC-4001,14.11,EA,1010,100040,4500091931,00020
5000001318,2024,0002,261,OFFC-4001,187.66,EA,1010,100040,4500091931,00020
5000001318,2024,0003,102,OFFC-4001,160.93,EA,1020,100040,4500091931,00020
5000001319,2024,0001,101,OFFC-4001,141.96,EA,1010,100058,4500091923,00030
5000001320,2024,0001,261,MRO-1001,35.8,EA,2010,100041,4500090902,00040
5000001321,2025,0001,101,MRO-1001,105.73,EA,1010,100050,4500090123,00010
5000001321,2025,0002,101,MRO-1001,68.69,EA,2010,100050,4500090123,00010
5000001321,2025,0003,261,MRO-1001,62.08,EA,1010,100050,4500090123,00010
5000001322,2025,0001,102,FUEL-2001,93.39,L,2010,100040,4500090481,00020
5000001322,2025,0002,101,FUEL-2001,86.73,L,2010,100040,4500090481,00020
5000001322,2025,0003,102,FUEL-2001,116.51,L,1020,100040,4500090481,00020
5000001323,2024,0001,261,OFFC-4001,115.48,EA,2010,100046,4500091565,00020
5000001323,2024,0002,101,OFFC-4001,140.24,EA,2010,100046,4500091565,00020
5000001323,2024,0003,102,OFFC-4001,149.43,EA,2010,100046,4500091565,00020
5000001324,2025,0001,102,SPARE-5001,29.54,EA,1010,100044,4500091766,00020
5000001324,2025,0002,261,SPARE-5001,197.73,EA,1020,100044,4500091766,00020
5000001324,2025,0003,101,SPARE-5001,37.03,EA,1020,100044,4500091766,00020
5000001325,2024,0001,102,SERV-6001,37.0,HR,1020,100010,4500090232,00010
5000001325,2024,0002,101,SERV-6001,31.06,HR,2010,100010,4500090232,00010
5000001325,2024,0003,102,SERV-6001,16.77,HR,1010,100010,4500090232,00010
5000001326,2024,0001,261,SERV-6002,42.09,EA,1010,100001,4500091364,00010
5000001327,2025,0001,261,SERV-6001,46.05,HR,1010,100053,4500090060,00030
5000001327,2025,0002,261,SERV-6001,48.32,HR,1020,100053,4500090060,00030
5000001328,2025,0001,101,SERV-6002,141.65,EA,2010,100016,4500090214,00020
5000001328,2025,0002,261,SERV-6002,34.33,EA,1010,100016,4500090214,00020
5000001328,2025,0003,102,SERV-6002,164.59,EA,1010,100016,4500090214,00020
5000001329,2025,0001,261,SPARE-5001,90.63,EA,1020,100005,4500090740,00010
5000001330,2024,0001,101,SERV-6002,101.99,EA,2010,100049,4500090236,00010
5000001331,2025,0001,261,IT-3001,187.76,EA,2010,100003,4500091301,00010
5000001332,2025,0001,102,FUEL-2001,175.37,L,2010,100051,4500091501,00030
5000001332,2025,0002,101,FUEL-2001,121.66,L,1020,100051,4500091501,00030
5000001332,2025,0003,261,FUEL-2001,156.8,L,1010,100051,4500091501,00030
5000001333,2024,0001,261,SPARE-5001,65.21,EA,1020,100009,4500091218,00030
5000001334,2024,0001,261,IT-3002,134.85,EA,1020,100037,4500090220,00010
5000001334,2024,0002,261,IT-3002,25.17,EA,2010,100037,4500090220,00010
5000001335,2024,0001,102,SPARE-5002,51.85,EA,1010,100010,4500091169,00010
5000001336,2025,0001,101,FUEL-2001,2.85,L,2010,100009,4500091218,00020
5000001336,2025,0002,261,FUEL-2001,31.29,L,1010,100009,4500091218,00020
5000001337,2024,0001,261,IT-3001,65.7,EA,1010,100003,4500091452,00020
5000001337,2024,0002,102,IT-3001,120.76,EA,2010,100003,4500091452,00020
5000001338,2024,0001,101,IT-3001,112.26,EA,1020,100006,4500091946,00010
5000001338,2024,0002,261,IT-3001,27.81,EA,1020,100006,4500091946,00010
5000001338,2024,0003,102,IT-3001,100.38,EA,1020,100006,4500091946,00010
5000001339,2024,0001,102,MRO-1002,158.99,EA,2010,100024,4500091629,00020
5000001339,2024,0002,101,MRO-1002,74.35,EA,1010,100024,4500091629,00020
5000001339,2024,0003,102,MRO-1002,94.84,EA,1010,100024,4500091629,00020
5000001340,2024,0001,101,SPARE-5002,23.72,EA,2010,100026,4500090357,00030
5000001340,2024,0002,261,SPARE-5002,114.26,EA,1020,100026,4500090357,00030
5000001341,2025,0001,101,SERV-6002,18.91,EA,2010,100054,4500090823,00010
5000001341,2025,0002,261,SERV-6002,18.68,EA,2010,100054,4500090823,00010
5000001341,2025,0003,102,SERV-6002,135.9,EA,1010,100054,4500090823,00010
5000001342,2024,0001,101,OFFC-4001,126.83,EA,1020,100015,4500091269,00040
5000001342,2024,0002,102,OFFC-4001,24.08,EA,2010,100015,4500091269,00040
5000001343,2024,0001,261,IT-3001,5.97,EA,2010,100038,4500091229,00030
5000001344,2024,0001,102,FUEL-2001,130.99,L,2010,100009,4500091392,00010
5000001345,2024,0001,102,IT-3002,168.82,EA,1020,100035,4500090952,00030
5000001345,2024,0002,101,IT-3002,120.3,EA,1010,100035,4500090952,00030
5000001346,2025,0001,101,SPARE-5001,137.82,EA,1010,100048,4500091250,00030
5000001346,2025,0002,261,SPARE-5001,96.38,EA,1010,100048,4500091250,00030
5000001347,2025,0001,261,SPARE-5002,55.37,EA,1010,100054,4500091110,00040
5000001348,2025,0001,101,SERV-6001,46.06,HR,2010,100050,4500091078,00010
5000001349,2025,0001,101,FUEL-2001,49.7,L,1020,100020,4500091334,00020
5000001350,2025,0001,102,IT-3001,123.81,EA,2010,100008,4500091354,00010
5000001351,2025,0001,102,IT-3002,159.54,EA,1010,100023,4500091691,00010
5000001351,2025,0002,102,IT-3002,46.77,EA,2010,100023,4500091691,00010
5000001352,2025,0001,102,OFFC-4001,169.31,EA,2010,100000,4500091626,00020
5000001353,2025,0001,102,IT-3002,185.91,EA,1020,100048,4500091226,00040
5000001353,2025,0002,261,IT-3002,44.37,EA,2010,100048,4500091226,00040
5000001354,2025,0001,102,OFFC-4001,87.09,EA,2010,100013,4500090521,00030
5000001354,2025,0002,102,OFFC-4001,60.66,EA,1020,100013,4500090521,00030
5000001355,2025,0001,102,FUEL-2001,104.03,L,2010,100006,4500090857,00040
5000001355,2025,0002,261,FUEL-2001,145.8,L,1010,100006,4500090857,00040
5000001356,2024,0001,261,OFFC-4001,47.21,EA,2010,100054,4500091110,00030
5000001356,2024,0002,261,OFFC-4001,6.99,EA,1010,100054,4500091110,00030
5000001357,2024,0001,261,SERV-6001,145.66,HR,2010,100021,4500091775,00020
5000001357,2024,0002,101,SERV-6001,184.13,HR,1010,100021,4500091775,00020
5000001357,2024,0003,261,SERV-6001,6.81,HR,1020,100021,4500091775,00020
5000001358,2025,0001,261,MRO-1002,41.39,EA,1020,100035,4500091400,00020
5000001359,2024,0001,102,SPARE-5002,14.9,EA,1010,100030,4500090397,00010
5000001359,2024,0002,101,SPARE-5002,188.54,EA,2010,100030,4500090397,00010
5000001359,2024,0003,102,SPARE-5002,135.77,EA,1010,100030,4500090397,00010
5000001360,2025,0001,261,SPARE-5002,182.38,EA,2010,100025,4500091348,00030
5000001360,2025,0002,102,SPARE-5002,10.24,EA,2010,100025,4500091348,00030
5000001361,2025,0001,101,IT-3002,161.69,EA,2010,100036,4500091617,00010
5000001362,2024,0001,102,MRO-1002,45.52,EA,1010,100033,4500091734,00010
5000001363,2024,0001,102,IT-3001,82.12,EA,2010,100014,4500091725,00010
5000001364,2025,0001,101,SPARE-5001,174.42,EA,2010,100019,4500090014,00020
5000001364,2025,0002,101,SPARE-5001,100.07,EA,2010,100019,4500090014,00020
5000001365,2025,0001,101,SERV-6002,191.61,EA,2010,100034,4500090435,00010
5000001365,2025,0002,101,SERV-6002,50.33,EA,2010,100034,4500090435,00010
5000001365,2025,0003,102,SERV-6002,15.77,EA,1010,100034,4500090435,00010
5000001366,2024,0001,261,SPARE-5001,18.42,EA,1020,100056,4500091482,00010
5000001366,2024,0002,261,SPARE-5001,115.4,EA,2010,100056,4500091482,00010
5000001366,2024,0003,101,SPARE-5001,141.92,EA,1020,100056,4500091482,00010
5000001367,2024,0001,102,SPARE-5001,92.28,EA,2010,100048,4500090455,00040
5000001367,2024,0002,261,SPARE-5001,193.33,EA,1020,100048,4500090455,00040
5000001367,2024,0003,261,SPARE-5001,105.81,EA,2010,100048,4500090455,00040
5000001368,2024,0001,102,FUEL-2001,101.69,L,2010,100002,4500090856,00030
5000001368,2024,0002,102,FUEL-2001,52.48,L,1010,100002,4500090856,00030
5000001369,2024,0001,101,SERV-6001,145.98,HR,1020,100041,4500091561,00020
5000001370,2024,0001,101,SPARE-5001,57.6,EA,2010,100050,4500091491,00020
5000001371,2024,0001,101,IT-3002,127.05,EA,2010,100022,4500090571,00040
5000001372,2025,0001,101,IT-3002,28.08,EA,1020,100045,4500090287,00020
5000001373,2024,0001,102,IT-3001,147.02,EA,1020,100034,4500090435,00040
5000001373,2024,0002,101,IT-3001,61.37,EA,1020,100034,4500090435,00040
5000001373,2024,0003,102,IT-3001,165.41,EA,2010,100034,4500090435,00040
5000001374,2024,0001,102,IT-3001,153.67,EA,1010,100043,4500090756,00020
5000001374,2024,0002,261,IT-3001,132.26,EA,1010,100043,4500090756,00020
5000001374,2024,0003,102,IT-3001,141.07,EA,1010,100043,4500090756,00020
5000001375,2024,0001,261,IT-3002,53.29,EA,2010,100025,4500090821,00010
5000001375,2024,0002,101,IT-3002,26.08,EA,2010,100025,4500090821,00010
5000001376,2025,0001,102,IT-3001,8.08,EA,2010,100028,4500091756,00010
5000001376,2025,0002,102,IT-3001,62.07,EA,2010,100028,4500091756,00010
5000001377,2025,0001,101,IT-3001,121.69,EA,1020,100057,4500090004,00010
5000001377,2025,0002,261,IT-3001,20.53,EA,1010,100057,4500090004,00010
5000001378,2024,0001,101,SERV-6002,62.85,EA,2010,100053,4500090966,00020
5000001379,2025,0001,261,SERV-6001,50.75,HR,2010,100009,4500091979,00030
5000001380,2024,0001,261,OFFC-4001,140.51,EA,2010,100005,4500091208,00010
5000001380,2024,0002,102,OFFC-4001,191.55,EA,1020,100005,4500091208,00010
5000001381,2024,0001,102,SERV-6002,4.44,EA,1010,100000,4500091207,00020
5000001382,2024,0001,101,SPARE-5001,126.15,EA,1020,100017,4500091071,00040
5000001382,2024,0002,101,SPARE-5001,97.06,EA,1010,100017,4500091071,00040
5000001383,2025,0001,101,IT-3002,30.41,EA,1010,100033,4500091939,00030
5000001384,2024,0001,102,SPARE-5001,45.27,EA,1010,100051,4500091501,00040
5000001384,2024,0002,101,SPARE-5001,5.86,EA,1010,100051,4500091501,00040
5000001384,2024,0003,102,SPARE-5001,193.02,EA,1010,100051,4500091501,00040
5000001385,2025,0001,261,MRO-1001,102.9,EA,1010,100046,4500091958,00020
5000001385,2025,0002,102,MRO-1001,22.97,EA,2010,100046,4500091958,00020
5000001386,2025,0001,261,SPARE-5002,140.87,EA,1010,100040,4500090763,00040
5000001387,2024,0001,261,SERV-6001,14.67,HR,1020,100016,4500091026,00010
5000001387,2024,0002,102,SERV-6001,51.56,HR,1020,100016,4500091026,00010
5000001388,2025,0001,261,OFFC-4001,173.53,EA,2010,100041,4500091682,00010
5000001389,2025,0001,102,MRO-1001,173.78,EA,1020,100041,4500091186,00040
5000001389,2025,0002,102,MRO-1001,127.45,EA,2010,100041,4500091186,00040
5000001389,2025,0003,261,MRO-1001,68.77,EA,1020,100041,4500091186,00040
5000001390,2024,0001,101,IT-3002,58.5,EA,2010,100011,4500090868,00030
5000001390,2024,0002,102,IT-3002,26.3,EA,1020,100011,4500090868,00030
5000001391,2024,0001,102,SERV-6001,146.39,HR,1020,100039,4500090753,00020
5000001391,2024,0002,102,SERV-6001,130.42,HR,1020,100039,4500090753,00020
5000001391,2024,0003,102,SERV-6001,147.89,HR,1020,100039,4500090753,00020
5000001392,2025,0001,101,OFFC-4001,50.4,EA,1020,100006,4500090162,00010
5000001392,2025,0002,102,OFFC-4001,140.21,EA,2010,100006,4500090162,00010
5000001392,2025,0003,261,OFFC-4001,10.7,EA,1020,100006,4500090162,00010
5000001393,2025,0001,101,SERV-6002,114.99,EA,2010,100053,4500091159,00010
5000001393,2025,0002,102,SERV-6002,67.13,EA,1020,100053,4500091159,00010
5000001394,2025,0001,102,SERV-6001,69.45,HR,1020,100031,4500090021,00020
5000001394,2025,0002,101,SERV-6001,169.42,HR,1020,100031,4500090021,00020
5000001394,2025,0003,102,SERV-6001,82.77,HR,2010,100031,4500090021,00020
5000001395,2025,0001,101,MRO-1001,182.06,EA,1010,100016,4500090199,00020
5000001395,2025,0002,102,MRO-1001,20.46,EA,2010,100016,4500090199,00020
5000001395,2025,0003,101,MRO-1001,56.01,EA,1010,100016,4500090199,00020
5000001396,2024,0001,102,MRO-1002,135.63,EA,1010,100055,4500090587,00020
5000001396,2024,0002,102,MRO-1002,36.3,EA,2010,100055,4500090587,00020
5000001396,2024,0003,102,MRO-1002,5.09,EA,2010,100055,4500090587,00020
5000001397,2024,0001,101,OFFC-4001,60.53,EA,1010,100006,4500090650,00040
5000001397,2024,0002,101,OFFC-4001,25.52,EA,1020,100006,4500090650,00040
5000001397,2024,0003,102,OFFC-4001,60.32,EA,2010,100006,4500090650,00040
5000001398,2024,0001,101,SERV-6002,79.53,EA,1010,100009,4500091704,00020
5000001398,2024,0002,102,SERV-6002,127.3,EA,1010,100009,4500091704,00020
5000001399,2025,0001,102,SERV-6001,121.08,HR,1020,100042,4500090066,00020
5000001400,2025,0001,102,IT-3002,192.71,EA,2010,100048,4500091226,00040
5000001400,2025,0002,261,IT-3002,8.94,EA,1020,100048,4500091226,00040
5000001401,2025,0001,101,FUEL-2001,39.4,L,2010,100024,4500091100,00010
5000001402,2024,0001,101,OFFC-4001,111.51,EA,1010,100057,4500090679,00030
5000001402,2024,0002,261,OFFC-4001,192.88,EA,1010,100057,4500090679,00030
5000001402,2024,0003,101,OFFC-4001,109.0,EA,1020,100057,4500090679,00030
5000001403,2025,0001,102,MRO-1001,148.41,EA,2010,100003,4500090618,00010
5000001404,2025,0001,261,SPARE-5002,81.19,EA,1020,100047,4500091964,00030
5000001404,2025,0002,101,SPARE-5002,139.02,EA,1020,100047,4500091964,00030
5000001404,2025,0003,102,SPARE-5002,188.35,EA,2010,100047,4500091964,00030
5000001405,2024,0001,102,SPARE-5002,64.77,EA,2010,100059,4500091657,00030
5000001406,2024,0001,101,OFFC-4001,98.59,EA,1020,100055,4500091782,00010
5000001406,2024,0002,261,OFFC-4001,149.48,EA,1010,100055,4500091782,00010
5000001406,2024,0003,102,OFFC-4001,11.84,EA,1020,100055,4500091782,00010
5000001407,2025,0001,261,OFFC-4001,103.82,EA,2010,100039,4500090643,00010
5000001407,2025,0002,102,OFFC-4001,96.21,EA,1010,100039,4500090643,00010
5000001408,2025,0001,102,IT-3001,36.41,EA,1020,100051,4500091686,00020
5000001409,2024,0001,102,FUEL-2001,104.72,L,2010,100045,4500091694,00020
