EBELN,EBELP,MATNR,TXZ01,WERKS,MATKL,MENGE,MEINS,NETPR,PEINH,NETWR
4500091116,00030,SERV-6002,Cleaning Service Cycle,2010,SERV,208.43,EA,5936.78,1,1237403.06
4500091116,00040,SPARE-5001,Turbine Blade Set,1010,SPARE,390.93,EA,4331.37,1,1693262.47
4500091117,00010,MRO-1002,Landing Gear Bushing,1020,MRO,323.67,EA,7778.79,1,2517760.96
4500091117,00020,IT-3002,Network Switch 24-port,1010,IT,33.14,EA,2122.7,1,70346.28
4500091118,00010,FUEL-2001,Jet A-1 Fuel,1020,FUEL,81.83,L,4481.49,1,366720.33
4500091119,00010,IT-3001,Ruggedized Laptop,2010,IT,67.6,EA,7952.25,1,537572.1
4500091119,00020,IT-3001,Ruggedized Laptop,1020,IT,5.65,EA,149.61,1,845.3
4500091120,00010,IT-3001,Ruggedized Laptop,1010,IT,127.57,EA,3758.2,1,479433.57
4500091120,00020,MRO-1002,Landing Gear Bushing,1020,MRO,335.49,EA,3433.65,1,1151955.24
4500091121,00010,IT-3001,Ruggedized Laptop,1020,IT,449.42,EA,472.19,1,212211.63
4500091121,00020,OFFC-4001,Printer Toner Cartridge,1010,OFFC,106.09,EA,644.37,1,68361.21
4500091121,00030,IT-3001,Ruggedized Laptop,1020,IT,367.62,EA,4457.91,1,1638816.87
4500091122,00010,FUEL-2001,Jet A-1 Fuel,2010,FUEL,270.55,L,3678.45,1,995204.65
4500091123,00010,MRO-1001,Hydraulic Pump Assembly,2010,MRO,440.66,EA,486.75,1,214491.26
4500091123,00020,SPARE-5001,Turbine Blade Set,2010,SPARE,458.23,EA,2086.37,1,956037.33
4500091123,00030,SPARE-5002,Brake Disc Assembly,1020,SPARE,365.09,EA,7668.36,1,2799641.55
4500091124,00010,IT-3002,Network Switch 24-port,2010,IT,25.97,EA,2890.89,1,75076.41
4500091124,00020,IT-3001,Ruggedized Laptop,1010,IT,268.87,EA,7365.58,1,1980383.49
4500091125,00010,FUEL-2001,Jet A-1 Fuel,2010,FUEL,159.01,L,340.02,1,54066.58
4500091125,00020,OFFC-4001,Printer Toner Cartridge,1020,OFFC,193.25,EA,6070.83,1,1173187.9
4500091126,00010,SPARE-5002,Brake Disc Assembly,1010,SPARE,287.13,EA,7525.1,1,2160681.96
4500091126,00020,MRO-1002,Landing Gear Bushing,1010,MRO,65.87,EA,705.9,1,46497.63
4500091127,00010,SERV-6002,Cleaning Service Cycle,1010,SERV,25.95,EA,7332.32,1,190273.7
4500091127,00020,SPARE-5002,Brake Disc Assembly,1020,SPARE,427.67,EA,6906.37,1,2953647.26
4500091127,00030,IT-3002,Network Switch 24-port,1010,IT,347.1,EA,6387.54,1,2217115.13
4500091127,00040,SERV-6002,Cleaning Service Cycle,2010,SERV,76.37,EA,846.48,1,64645.68
4500091128,00010,MRO-1002,Landing Gear Bushing,1020,MRO,87.16,EA,1154.0,1,100582.64
4500091128,00020,SPARE-5001,Turbine Blade Set,2010,SPARE,374.47,EA,2013.19,1,753879.26
4500091128,00030,SPARE-5002,Brake Disc Assembly,1020,SPARE,91.71,EA,191.28,1,17542.29
4500091128,00040,FUEL-2001,Jet A-1 Fuel,1020,FUEL,73.03,L,3017.93,1,220399.43
4500091129,00010,IT-3001,Ruggedized Laptop,1020,IT,488.1,EA,2369.53,1,1156567.59
4500091129,00020,MRO-1001,Hydraulic Pump Assembly,1020,MRO,153.06,EA,6728.13,1,1029807.58
4500091130,00010,MRO-1001,Hydraulic Pump Assembly,1020,MRO,430.23,EA,4918.52,1,2116094.86
4500091130,00020,SERV-6001,Ground Handling Labor Hr,1020,SERV,342.49,HR,589.54,1,201911.55
4500091131,00010,FUEL-2001,Jet A-1 Fuel,1020,FUEL,473.87,L,4789.91,1,2269794.65
4500091131,00020,SPARE-5001,Turbine Blade Set,1020,SPARE,117.35,EA,1496.19,1,175577.9
4500091132,00010,SPARE-5001,Turbine Blade Set,2010,SPARE,175.3,EA,688.05,1,120615.16
4500091133,00010,MRO-1002,Landing Gear Bushing,1020,MRO,161.97,EA,6920.19,1,1120863.17
4500091134,00010,SPARE-5001,Turbine Blade Set,1010,SPARE,122.94,EA,5353.63,1,658175.27
4500091134,00020,SPARE-5001,Turbine Blade Set,1020,SPARE,87.01,EA,4986.94,1,433913.65
4500091135,00010,SERV-6001,Ground Handling Labor Hr,2010,SERV,170.48,HR,1572.36,1,268055.93
4500091136,00010,MRO-1002,Landing Gear Bushing,1010,MRO,409.64,EA,687.99,1,281828.22
4500091136,00020,MRO-1002,Landing Gear Bushing,1010,MRO,474.93,EA,1399.71,1,664764.27
4500091137,00010,SERV-6001,Ground Handling Labor Hr,1020,SERV,209.16,HR,4006.04,1,837903.33
4500091137,00020,IT-3002,Network Switch 24-port,2010,IT,446.92,EA,849.77,1,379779.21
4500091137,00030,MRO-1002,Landing Gear Bushing,2010,MRO,265.89,EA,2111.91,1,561535.75
4500091137,00040,MRO-1001,Hydraulic Pump Assembly,1010,MRO,195.34,EA,7910.8,1,1545295.67
4500091138,00010,SERV-6001,Ground Handling Labor Hr,2010,SERV,240.74,HR,6658.63,1,1602998.59
4500091138,00020,OFFC-4001,Printer Toner Cartridge,2010,OFFC,388.19,EA,7678.91,1,2980876.07
4500091138,00030,SPARE-5001,Turbine Blade Set,2010,SPARE,141.6,EA,6964.33,1,986149.13
4500091138,00040,IT-3002,Network Switch 24-port,1020,IT,387.76,EA,967.64,1,375212.09
4500091139,00010,FUEL-2001,Jet A-1 Fuel,1010,FUEL,90.34,L,1562.6,1,141165.28
4500091139,00020,IT-3002,Network Switch 24-port,1010,IT,345.4,EA,382.87,1,132243.3
4500091139,00030,SERV-6002,Cleaning Service Cycle,1010,SERV,127.21,EA,1751.33,1,222786.69
4500091139,00040,IT-3002,Network Switch 24-port,2010,IT,366.64,EA,7502.53,1,2750727.6
4500091140,00010,SERV-6002,Cleaning Service Cycle,1010,SERV,345.64,EA,790.35,1,273176.57
4500091140,00020,SERV-6001,Ground Handling Labor Hr,2010,SERV,349.46,HR,904.93,1,316236.84
4500091140,00030,MRO-1001,Hydraulic Pump Assembly,1020,MRO,29.45,EA,7003.96,1,206266.62
4500091141,00010,IT-3001,Ruggedized Laptop,1010,IT,374.25,EA,4323.15,1,1617938.89
4500091141,00020,SERV-6001,Ground Handling Labor Hr,1010,SERV,198.62,HR,6986.29,1,1387616.92
4500091141,00030,OFFC-4001,Printer Toner Cartridge,1010,OFFC,316.27,EA,2626.57,1,830705.29
4500091142,00010,SERV-6002,Cleaning Service Cycle,2010,SERV,86.29,EA,6231.26,1,537695.43
4500091142,00020,MRO-1001,Hydraulic Pump Assembly,2010,MRO,30.76,EA,3196.9,1,98336.64
4500091142,00030,SPARE-5001,Turbine Blade Set,1020,SPARE,82.84,EA,3669.96,1,304019.49
4500091142,00040,IT-3001,Ruggedized Laptop,2010,IT,429.04,EA,1434.94,1,615646.66
4500091143,00010,MRO-1002,Landing Gear Bushing,2010,MRO,253.32,EA,5087.3,1,1288714.84
4500091143,00020,SERV-6001,Ground Handling Labor Hr,1020,SERV,456.61,HR,6005.34,1,2742098.3
4500091143,00030,FUEL-2001,Jet A-1 Fuel,1020,FUEL,199.43,L,855.94,1,170700.11
4500091143,00040,SERV-6001,Ground Handling Labor Hr,1010,SERV,153.05,HR,6220.23,1,952006.2
4500091144,00010,SERV-6001,Ground Handling Labor Hr,1010,SERV,424.73,HR,5854.1,1,2486411.89
4500091145,00010,SPARE-5002,Brake Disc Assembly,1010,SPARE,247.01,EA,777.88,1,192144.14
4500091145,00020,SPARE-5001,Turbine Blade Set,2010,SPARE,378.0,EA,5792.35,1,2189508.3
4500091145,00030,FUEL-2001,Jet A-1 Fuel,2010,FUEL,4.13,L,7192.85,1,29706.47
4500091145,00040,SERV-6001,Ground Handling Labor Hr,1020,SERV,51.13,HR,5240.43,1,267943.19
4500091146,00010,SERV-6001,Ground Handling Labor Hr,2010,SERV,347.7,HR,2831.7,1,984582.09
4500091146,00020,SPARE-5001,Turbine Blade Set,1010,SPARE,290.2,EA,4275.26,1,1240680.45
4500091146,00030,SERV-6001,Ground Handling Labor Hr,1020,SERV,346.7,HR,2812.55,1,975111.09
4500091146,00040,FUEL-2001,Jet A-1 Fuel,2010,FUEL,367.48,L,152.76,1,56136.24
4500091147,00010,FUEL-2001,Jet A-1 Fuel,1010,FUEL,306.21,L,2844.14,1,870904.11
4500091147,00020,FUEL-2001,Jet A-1 Fuel,2010,FUEL,162.51,L,1649.04,1,267985.49
4500091147,00030,SERV-6001,Ground Handling Labor Hr,1010,SERV,297.0,HR,7131.05,1,2117921.85
4500091147,00040,OFFC-4001,Printer Toner Cartridge,2010,OFFC,163.75,EA,4826.7,1,790372.12
4500091148,00010,IT-3002,Network Switch 24-port,2010,IT,314.07,EA,1158.9,1,363975.72
4500091148,00020,SPARE-5001,Turbine Blade Set,1020,SPARE,212.1,EA,7907.93,1,1677271.95
4500091148,00030,MRO-1002,Landing Gear Bushing,1020,MRO,382.47,EA,4601.27,1,1759847.74
4500091148,00040,SPARE-5002,Brake Disc Assembly,2010,SPARE,11.78,EA,50.7,1,597.25
4500091149,00010,SPARE-5001,Turbine Blade Set,1010,SPARE,138.62,EA,7629.79,1,1057641.49
4500091149,00020,SERV-6002,Cleaning Service Cycle,1010,SERV,401.19,EA,6778.9,1,2719626.89
4500091149,00030,SPARE-5001,Turbine Blade Set,1020,SPARE,231.56,EA,2326.02,1,538613.19
4500091150,00010,IT-3002,Network Switch 24-port,2010,IT,145.72,EA,98.81,1,14398.59
4500091151,00010,MRO-1001,Hydraulic Pump Assembly,1020,MRO,82.85,EA,1133.54,1,93913.79
4500091152,00010,SERV-6001,Ground Handling Labor Hr,1010,SERV,416.95,HR,2881.38,1,1201391.39
4500091152,00020,IT-3001,Ruggedized Laptop,2010,IT,1.27,EA,7020.53,1,8916.07
4500091152,00030,SERV-6001,Ground Handling Labor Hr,1010,SERV,95.79,HR,5332.49,1,510799.22
4500091153,00010,SPARE-5001,Turbine Blade Set,1010,SPARE,492.14,EA,1907.77,1,938889.93
4500091153,00020,SPARE-5002,Brake Disc Assembly,1010,SPARE,394.36,EA,7323.28,1,2888008.7
4500091153,00030,MRO-1001,Hydraulic Pump Assembly,2010,MRO,107.21,EA,5443.66,1,583614.79
4500091154,00010,IT-3002,Network Switch 24-port,2010,IT,49.45,EA,2103.25,1,104005.71
4500091154,00020,IT-3001,Ruggedized Laptop,2010,IT,412.91,EA,7830.41,1,3233254.59
4500091154,00030,IT-3002,Network Switch 24-port,2010,IT,216.56,EA,4564.47,1,988481.62
4500091154,00040,SPARE-5002,Brake Disc Assembly,2010,SPARE,457.08,EA,7299.88,1,3336629.15
4500091155,00010,SPARE-5001,Turbine Blade Set,1010,SPARE,186.81,EA,5509.7,1,1029267.06
4500091155,00020,IT-3001,Ruggedized Laptop,1020,IT,136.42,EA,2379.1,1,324556.82
4500091156,00010,SERV-6001,Ground Handling Labor Hr,1020,SERV,451.29,HR,3218.94,1,1452675.43
4500091156,00020,FUEL-2001,Jet A-1 Fuel,1010,FUEL,151.14,L,328.18,1,49601.13
4500091156,00030,FUEL-2001,Jet A-1 Fuel,2010,FUEL,59.3,L,7283.09,1,431887.24
4500091156,00040,SERV-6002,Cleaning Service Cycle,1020,SERV,218.66,EA,3831.94,1,837892.0
4500091157,00010,IT-3001,Ruggedized Laptop,2010,IT,108.51,EA,5088.91,1,552197.62
4500091157,00020,IT-3002,Network Switch 24-port,1020,IT,220.35,EA,254.61,1,56103.31
4500091157,00030,IT-3002,Network Switch 24-port,2010,IT,240.72,EA,3122.61,1,751674.68
4500091158,00010,IT-3001,Ruggedized Laptop,1020,IT,267.65,EA,2514.07,1,672890.84
4500091159,00010,SERV-6002,Cleaning Service Cycle,1020,SERV,29.12,EA,5933.36,1,172779.44
4500091159,00020,FUEL-2001,Jet A-1 Fuel,1010,FUEL,329.55,L,7573.11,1,2495718.4
4500091160,00010,IT-3002,Network Switch 24-port,1010,IT,268.5,EA,4373.71,1,1174341.14
4500091160,00020,SERV-6002,Cleaning Service Cycle,2010,SERV,173.91,EA,2581.46,1,448941.71
4500091160,00030,OFFC-4001,Printer Toner Cartridge,2010,OFFC,277.52,EA,1384.33,1,384179.26
4500091160,00040,IT-3002,Network Switch 24-port,1010,IT,85.99,EA,6736.75,1,579293.13
4500091161,00010,SPARE-5002,Brake Disc Assembly,1010,SPARE,34.21,EA,2701.19,1,92407.71
4500091162,00010,IT-3002,Network Switch 24-port,1020,IT,135.35,EA,1857.96,1,251474.89
4500091162,00020,IT-3001,Ruggedized Laptop,1020,IT,178.95,EA,1146.35,1,205139.33
4500091162,00030,SERV-6001,Ground Handling Labor Hr,1020,SERV,366.17,HR,6828.34,1,2500333.26
4500091162,00040,MRO-1002,Landing Gear Bushing,1010,MRO,416.8,EA,6755.95,1,2815879.96
4500091163,00010,MRO-1001,Hydraulic Pump Assembly,2010,MRO,167.35,EA,3916.88,1,655489.87
4500091163,00020,MRO-1001,Hydraulic Pump Assembly,1010,MRO,111.9,EA,1016.0,1,113690.4
4500091164,00010,MRO-1001,Hydraulic Pump Assembly,1010,MRO,256.98,EA,4058.1,1,1042850.54
4500091164,00020,SERV-6001,Ground Handling Labor Hr,1020,SERV,35.09,HR,6359.34,1,223149.24
4500091164,00030,SERV-6001,Ground Handling Labor Hr,2010,SERV,238.13,HR,96.95,1,23086.7
4500091164,00040,SPARE-5001,Turbine Blade Set,1020,SPARE,92.79,EA,5480.48,1,508533.74
4500091165,00010,IT-3001,Ruggedized Laptop,2010,IT,241.83,EA,6450.1,1,1559827.68
4500091165,00020,MRO-1001,Hydraulic Pump Assembly,1010,MRO,51.66,EA,4524.91,1,233756.85
4500091165,00030,OFFC-4001,Printer Toner Cartridge,1020,OFFC,213.0,EA,3837.36,1,817357.68
4500091166,00010,SERV-6002,Cleaning Service Cycle,1010,SERV,404.73,EA,4719.03,1,1909933.01
4500091166,00020,IT-3002,Network Switch 24-port,1010,IT,113.02,EA,6512.79,1,736075.53
4500091167,00010,SERV-6002,Cleaning Service Cycle,1010,SERV,294.18,EA,4694.98,1,1381169.22
4500091168,00010,OFFC-4001,Printer Toner Cartridge,2010,OFFC,82.7,EA,5640.09,1,466435.44
4500091168,00020,SERV-6002,Cleaning Service Cycle,1020,SERV,205.39,EA,4186.1,1,859783.08
4500091169,00010,SPARE-5002,Brake Disc Assembly,1020,SPARE,86.18,EA,7288.49,1,628122.07
4500091169,00020,SPARE-5002,Brake Disc Assembly,1020,SPARE,164.97,EA,5685.63,1,937958.38
4500091169,00030,SERV-6001,Ground Handling Labor Hr,1010,SERV,64.08,HR,4156.14,1,266325.45
4500091170,00010,FUEL-2001,Jet A-1 Fuel,2010,FUEL,150.32,L,4332.77,1,651301.99
4500091171,00010,OFFC-4001,Printer Toner Cartridge,1010,OFFC,405.63,EA,6323.46,1,2564985.08
4500091171,00020,SPARE-5001,Turbine Blade Set,2010,SPARE,248.67,EA,6993.31,1,1739026.4
4500091171,00030,SPARE-5001,Turbine Blade Set,1010,SPARE,491.04,EA,856.39,1,420521.75
4500091172,00010,SERV-6002,Cleaning Service Cycle,1020,SERV,123.64,EA,7888.85,1,975377.41
4500091173,00010,SPARE-5002,Brake Disc Assembly,1020,SPARE,234.54,EA,395.01,1,92645.65
4500091174,00010,SERV-6001,Ground Handling Labor Hr,2010,SERV,269.69,HR,184.93,1,49873.77
4500091174,00020,SPARE-5002,Brake Disc Assembly,2010,SPARE,480.63,EA,114.87,1,55209.97
4500091174,00030,OFFC-4001,Printer Toner Cartridge,1010,OFFC,98.38,EA,5393.21,1,530584.0
4500091175,00010,SERV-6002,Cleaning Service Cycle,2010,SERV,492.39,EA,2472.84,1,1217601.69
4500091175,00020,OFFC-4001,Printer Toner Cartridge,1020,OFFC,175.43,EA,1961.93,1,344181.38
4500091176,00010,IT-3002,Network Switch 24-port,1020,IT,164.54,EA,7036.97,1,1157863.04
4500091177,00010,SPARE-5001,Turbine Blade Set,1020,SPARE,379.01,EA,1136.09,1,430589.47
4500091177,00020,MRO-1002,Landing Gear Bushing,2010,MRO,109.3,EA,2802.46,1,306308.88
4500091178,00010,OFFC-4001,Printer Toner Cartridge,1020,OFFC,272.73,EA,7803.91,1,2128360.37
4500091179,00010,SPARE-5001,Turbine Blade Set,1010,SPARE,120.46,EA,3909.0,1,470878.14
4500091179,00020,OFFC-4001,Printer Toner Cartridge,1010,OFFC,174.01,EA,7020.22,1,1221588.48
4500091179,00030,SPARE-5001,Turbine Blade Set,2010,SPARE,145.8,EA,3155.24,1,460033.99
4500091179,00040,SERV-6002,Cleaning Service Cycle,2010,SERV,22.25,EA,1089.51,1,24241.6
4500091180,00010,SPARE-5001,Turbine Blade Set,1010,SPARE,205.52,EA,2758.06,1,566836.49
4500091180,00020,IT-3002,Network Switch 24-port,1020,IT,89.37,EA,676.01,1,60415.01
4500091180,00030,IT-3002,Network Switch 24-port,1020,IT,35.28,EA,5644.27,1,199129.85
4500091180,00040,MRO-1002,Landing Gear Bushing,2010,MRO,18.45,EA,856.65,1,15805.19
4500091181,00010,OFFC-4001,Printer Toner Cartridge,2010,OFFC,481.7,EA,319.04,1,153681.57
4500091182,00010,SPARE-5002,Brake Disc Assembly,2010,SPARE,210.43,EA,3389.32,1,713214.61
4500091182,00020,MRO-1002,Landing Gear Bushing,1020,MRO,132.39,EA,2088.12,1,276446.21
4500091183,00010,SERV-6002,Cleaning Service Cycle,1020,SERV,398.85,EA,3358.74,1,1339633.45
4500091183,00020,IT-3002,Network Switch 24-port,2010,IT,347.89,EA,6887.3,1,2396022.8
4500091183,00030,SERV-6002,Cleaning Service Cycle,1010,SERV,313.72,EA,5542.6,1,1738824.47
4500091183,00040,SERV-6002,Cleaning Service Cycle,1020,SERV,87.68,EA,4055.14,1,355554.68
4500091184,00010,SERV-6001,Ground Handling Labor Hr,1020,SERV,374.56,HR,3640.32,1,1363518.26
4500091184,00020,MRO-1002,Landing Gear Bushing,1010,MRO,227.3,EA,7108.36,1,1615730.23
4500091184,00030,SPARE-5001,Turbine Blade Set,1010,SPARE,403.22,EA,7679.65,1,3096588.47
4500091185,00010,SERV-6001,Ground Handling Labor Hr,1020,SERV,247.22,HR,4396.05,1,1086791.48
4500091186,00010,SPARE-5002,Brake Disc Assembly,1010,SPARE,7.95,EA,2023.53,1,16087.06
4500091186,00020,MRO-1001,Hydraulic Pump Assembly,1010,MRO,302.92,EA,4989.06,1,1511286.06
4500091186,00030,OFFC-4001,Printer Toner Cartridge,1020,OFFC,97.31,EA,6610.72,1,643289.16
4500091186,00040,MRO-1001,Hydraulic Pump Assembly,1010,MRO,93.96,EA,1039.18,1,97641.35
4500091187,00010,MRO-1002,Landing Gear Bushing,1020,MRO,306.0,EA,5798.81,1,1774435.86
4500091187,00020,SPARE-5002,Brake Disc Assembly,1020,SPARE,231.45,EA,78.44,1,18154.94
4500091188,00010,IT-3002,Network Switch 24-port,2010,IT,186.24,EA,6250.65,1,1164121.06
4500091188,00020,MRO-1002,Landing Gear Bushing,2010,MRO,30.69,EA,3872.12,1,118835.36
4500091189,00010,SERV-6002,Cleaning Service Cycle,1010,SERV,365.36,EA,4473.01,1,1634258.93
4500091190,00010,MRO-1002,Landing Gear Bushing,1010,MRO,495.94,EA,6739.02,1,3342149.58
4500091190,00020,FUEL-2001,Jet A-1 Fuel,2010,FUEL,145.52,L,2134.82,1,310659.01
4500091190,00030,IT-3001,Ruggedized Laptop,2010,IT,87.02,EA,815.44,1,70959.59
4500091191,00010,SPARE-5001,Turbine Blade Set,1010,SPARE,108.34,EA,3809.63,1,412735.31
4500091192,00010,SERV-6002,Cleaning Service Cycle,1020,SERV,168.28,EA,6343.53,1,1067489.23
4500091193,00010,MRO-1001,Hydraulic Pump Assembly,1020,MRO,170.14,EA,3816.85,1,649398.86
4500091194,00010,SPARE-5002,Brake Disc Assembly,1010,SPARE,108.88,EA,3702.6,1,403139.09
4500091195,00010,SERV-6001,Ground Handling Labor Hr,2010,SERV,406.69,HR,4539.65,1,1846230.26
4500091195,00020,SERV-6001,Ground Handling Labor Hr,1020,SERV,236.83,HR,623.05,1,147556.93
4500091196,00010,MRO-1002,Landing Gear Bushing,1010,MRO,499.4,EA,905.46,1,452186.72
4500091196,00020,SERV-6001,Ground Handling Labor Hr,1020,SERV,404.06,HR,7716.02,1,3117735.04
4500091196,00030,MRO-1001,Hydraulic Pump Assembly,1020,MRO,227.94,EA,2465.02,1,561876.66
4500091196,00040,MRO-1001,Hydraulic Pump Assembly,1010,MRO,491.64,EA,1174.7,1,577529.51
4500091197,00010,MRO-1001,Hydraulic Pump Assembly,2010,MRO,72.89,EA,1465.05,1,106787.49
4500091197,00020,IT-3002,Network Switch 24-port,2010,IT,377.91,EA,1152.49,1,435537.5
4500091197,00030,MRO-1001,Hydraulic Pump Assembly,1020,MRO,292.09,EA,2454.63,1,716972.88
4500091197,00040,SPARE-5002,Brake Disc Assembly,1010,SPARE,441.77,EA,3019.1,1,1333747.81
4500091198,00010,SPARE-5002,Brake Disc Assembly,2010,SPARE,205.08,EA,5219.33,1,1070380.2
4500091198,00020,IT-3002,Network Switch 24-port,2010,IT,360.38,EA,212.37,1,76533.9
4500091199,00010,FUEL-2001,Jet A-1 Fuel,1010,FUEL,53.78,L,4608.28,1,247833.3
4500091200,00010,SERV-6002,Cleaning Service Cycle,1020,SERV,401.36,EA,7081.47,1,2842218.8
4500091200,00020,SPARE-5002,Brake Disc Assembly,2010,SPARE,278.45,EA,6333.49,1,1763560.29
4500091200,00030,SPARE-5001,Turbine Blade Set,1010,SPARE,64.32,EA,3719.6,1,239244.67
4500091201,00010,SERV-6001,Ground Handling Labor Hr,2010,SERV,374.85,HR,3517.81,1,1318651.08
4500091202,00010,SPARE-5001,Turbine Blade Set,2010,SPARE,151.09,EA,421.81,1,63731.27
4500091203,00010,SERV-6001,Ground Handling Labor Hr,1020,SERV,135.24,HR,3507.63,1,474371.88
4500091203,00020,MRO-1001,Hydraulic Pump Assembly,2010,MRO,252.58,EA,955.8,1,241415.96
4500091203,00030,SERV-6001,Ground Handling Labor Hr,1010,SERV,205.7,HR,2209.08,1,454407.76
4500091204,00010,MRO-1001,Hydraulic Pump Assembly,1010,MRO,180.28,EA,2644.25,1,476705.39
4500091204,00020,IT-3001,Ruggedized Laptop,2010,IT,1.99,EA,184.56,1,367.27
4500091205,00010,MRO-1001,Hydraulic Pump Assembly,2010,MRO,258.56,EA,4582.46,1,1184840.86
4500091206,00010,SERV-6002,Cleaning Service Cycle,1010,SERV,376.73,EA,5029.65,1,1894820.04
4500091206,00020,FUEL-2001,Jet A-1 Fuel,1020,FUEL,343.07,L,1628.3,1,558620.88
4500091206,00030,SERV-6002,Cleaning Service Cycle,2010,SERV,336.95,EA,7561.67,1,2547904.71
4500091206,00040,SPARE-5002,Brake Disc Assembly,1020,SPARE,370.27,EA,4949.85,1,1832780.96
4500091207,00010,IT-3002,Network Switch 24-port,1010,IT,194.87,EA,344.23,1,67080.1
4500091207,00020,SERV-6002,Cleaning Service Cycle,2010,SERV,408.15,EA,7780.08,1,3175439.65
4500091207,00030,IT-3002,Network Switch 24-port,1010,IT,342.46,EA,2007.35,1,687437.08
4500091207,00040,MRO-1002,Landing Gear Bushing,1020,MRO,361.78,EA,1969.66,1,712583.59
4500091208,00010,OFFC-4001,Printer Toner Cartridge,1020,OFFC,251.12,EA,6078.65,1,1526470.59
4500091208,00020,FUEL-2001,Jet A-1 Fuel,1020,FUEL,486.42,L,1529.12,1,743794.55
4500091208,00030,MRO-1001,Hydraulic Pump Assembly,1010,MRO,35.14,EA,1643.56,1,57754.7
4500091209,00010,SERV-6002,Cleaning Service Cycle,1020,SERV,445.39,EA,2201.24,1,980410.28
4500091209,00020,SPARE-5001,Turbine Blade Set,1010,SPARE,221.37,EA,5734.59,1,1269466.19
4500091209,00030,MRO-1001,Hydraulic Pump Assembly,2010,MRO,275.72,EA,2150.63,1,592971.7
4500091210,00010,SERV-6002,Cleaning Service Cycle,1010,SERV,461.3,EA,2326.11,1,1073034.54
4500091210,00020,FUEL-2001,Jet A-1 Fuel,1010,FUEL,480.53,L,3140.83,1,1509263.04
4500091210,00030,SERV-6001,Ground Handling Labor Hr,1020,SERV,173.98,HR,7100.2,1,1235292.8
4500091210,00040,IT-3002,Network Switch 24-port,1020,IT,344.72,EA,7240.58,1,2495972.74
4500091211,00010,SPARE-5002,Brake Disc Assembly,1010,SPARE,9.68,EA,2371.38,1,22954.96
4500091211,00020,SERV-6002,Cleaning Service Cycle,1010,SERV,48.26,EA,6177.28,1,298115.53
4500091211,00030,SERV-6001,Ground Handling Labor Hr,1010,SERV,350.91,HR,875.32,1,307158.54
4500091212,00010,SPARE-5001,Turbine Blade Set,1020,SPARE,58.1,EA,273.02,1,15862.46
4500091212,00020,SERV-6002,Cleaning Service Cycle,1020,SERV,87.27,EA,461.94,1,40313.5
4500091212,00030,SPARE-5001,Turbine Blade Set,2010,SPARE,12.74,EA,700.32,1,8922.08
4500091213,00010,FUEL-2001,Jet A-1 Fuel,2010,FUEL,284.33,L,7921.84,1,2252416.77
4500091213,00020,SPARE-5001,Turbine Blade Set,1010,SPARE,35.25,EA,734.78,1,25900.99
4500091214,00010,OFFC-4001,Printer Toner Cartridge,2010,OFFC,112.97,EA,6522.88,1,736889.75
4500091214,00020,IT-3002,Network Switch 24-port,1020,IT,156.72,EA,5808.74,1,910345.73
4500091214,00030,FUEL-2001,Jet A-1 Fuel,1020,FUEL,447.02,L,7828.19,1,3499357.49
4500091214,00040,IT-3001,Ruggedized Laptop,1010,IT,426.21,EA,2412.77,1,1028346.7
4500091215,00010,IT-3002,Network Switch 24-port,1010,IT,246.42,EA,1208.23,1,297732.04
4500091215,00020,OFFC-4001,Printer Toner Cartridge,1020,OFFC,279.61,EA,3386.41,1,946874.1
4500091216,00010,FUEL-2001,Jet A-1 Fuel,2010,FUEL,197.73,L,7895.19,1,1561115.92
4500091216,00020,SPARE-5001,Turbine Blade Set,1020,SPARE,423.8,EA,5634.67,1,2387973.15
4500091216,00030,OFFC-4001,Printer Toner Cartridge,1010,OFFC,466.01,EA,6269.71,1,2921747.56
4500091216,00040,FUEL-2001,Jet A-1 Fuel,2010,FUEL,138.75,L,631.18,1,87576.22
4500091217,00010,SPARE-5002,Brake Disc Assembly,2010,SPARE,415.1,EA,5305.88,1,2202470.79
4500091217,00020,MRO-1001,Hydraulic Pump Assembly,1010,MRO,319.92,EA,2905.61,1,929562.75
4500091217,00030,SPARE-5001,Turbine Blade Set,2010,SPARE,487.51,EA,888.65,1,433225.76
4500091217,00040,IT-3002,Network Switch 24-port,1020,IT,250.8,EA,3877.31,1,972429.35
4500091218,00010,SPARE-5001,Turbine Blade Set,2010,SPARE,439.47,EA,6036.12,1,2652693.66
4500091218,00020,FUEL-2001,Jet A-1 Fuel,1020,FUEL,473.79,L,1223.51,1,579686.8
4500091218,00030,SPARE-5001,Turbine Blade Set,1020,SPARE,421.89,EA,4844.72,1,2043938.92
4500091219,00010,MRO-1002,Landing Gear Bushing,2010,MRO,383.44,EA,826.58,1,316943.84
4500091219,00020,SERV-6002,Cleaning Service Cycle,2010,SERV,247.04,EA,1580.61,1,390473.89
4500091219,00030,MRO-1002,Landing Gear Bushing,1010,MRO,266.07,EA,3719.52,1,989652.69
